Headline,Body ID,Stance,actual,predicted,prob_0,prob_1,prob_2,prob_3
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,816,discuss,discuss,discuss,8.572655e-06,5.0941122e-05,0.99993896,1.5121364e-06
Questions raised over Nicaragua 'meteorite',816,unrelated,unrelated,unrelated,1.0189097e-08,4.9791158e-08,1.19745255e-05,0.99998796
You all had an abortion! [Google Translate],499,unrelated,unrelated,unrelated,9.676555e-06,4.948177e-06,4.507917e-05,0.9999403
Homeless man receives $100... then shocks everyone with how he spends it,1388,discuss,discuss,disagree,0.057498455,0.940431,0.0020637969,6.7679903e-06
Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,320,unrelated,unrelated,unrelated,4.9537757e-08,1.440403e-07,4.364327e-06,0.99999547
"Rare Case: Seven Bosnian Girls, Aged 13 And 14, Fall Pregnant After Five-Day School Trip; Parents Outraged After School Cites 'Parental Neglect'",499,unrelated,unrelated,unrelated,5.3852998e-09,2.5049656e-09,1.2289999e-07,0.9999999
Google Grows With $1.6 Billion in California Office Deals,2314,unrelated,unrelated,unrelated,2.3021788e-07,5.1072146e-08,6.0576406e-07,0.99999917
"White House Fence-Jumper Overpowered Secret Service Officer, Ran Through Much of Main Floor",1840,agree,agree,agree,0.56300366,9.68523e-05,0.43685016,4.9290156e-05
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,704,unrelated,unrelated,unrelated,2.4559125e-08,1.2978997e-07,1.5030207e-05,0.99998486
CBS News Names Canadian Parliament Shooting Suspect,107,unrelated,unrelated,unrelated,1.8518237e-07,1.0263596e-07,4.37813e-05,0.9999559
REVEALED: Woman Behind $5 Million Per Year Youtube Channel Is a Former Porn Star  Read more at: http://nextshark.com/revealed-woman-behind-5-million-per-year-youtube-channel-is-a-former-porn-star/#rmns,29,unrelated,unrelated,unrelated,2.3831903e-07,4.787596e-08,3.3577535e-06,0.9999963
"Catholic Priest Dies for 48 Minutes, Comes Back to Life and Claims God Is Female",1014,agree,agree,agree,0.9814084,0.006464172,0.011349715,0.00077771215
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,342,unrelated,unrelated,unrelated,1.2848034e-08,1.03109725e-08,2.5271006e-06,0.9999975
Microsoft turns to robotic security guards to watch for trouble,1195,unrelated,unrelated,unrelated,7.1922805e-08,6.085642e-08,4.024081e-07,0.9999995
Strange mark turns out to be tropical spider burrowing under vacationer's skin,1848,unrelated,unrelated,unrelated,9.401583e-08,5.041982e-07,1.4648943e-07,0.9999993
Chinese State Media Warns People To Stop Calling Themselves Dumbledore,1934,unrelated,unrelated,unrelated,1.9406058e-07,1.1379773e-07,8.858964e-07,0.9999988
"Vice Media Chief Said to Pay $300,000 for Dinner for 30",170,unrelated,unrelated,unrelated,1.0982389e-08,1.8368682e-09,1.5075096e-05,0.99998486
Unconfirmed reports of hand grenade found in a safe at Shortlands property,2240,unrelated,unrelated,unrelated,6.333153e-08,2.340775e-09,8.336689e-08,0.9999999
'Hairgate': iPhone hit by new social media storm,730,unrelated,unrelated,unrelated,8.696668e-08,6.047168e-08,8.159789e-06,0.99999166
"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",2314,unrelated,unrelated,unrelated,4.106651e-08,2.8865918e-08,8.2582204e-07,0.99999905
Two blokes dared to eat 20-year-old burger for charity,1195,unrelated,unrelated,unrelated,4.2382183e-08,1.7424393e-08,1.8778701e-06,0.9999981
The 'cub of Baghdadi': Has this boy become the youngest victim of Isis’s use of child soldiers?,1863,unrelated,unrelated,unrelated,9.41568e-07,2.1857824e-07,8.603407e-06,0.9999902
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",320,unrelated,unrelated,unrelated,3.2704115e-08,7.4450654e-08,3.1656261e-06,0.9999968
Amazon's first brick-and-mortar store said to open in Manhattan,1931,unrelated,unrelated,unrelated,1.09780515e-07,1.9354835e-07,4.1028047e-06,0.9999956
"No, Banksy hasn’t been arrested",107,agree,agree,agree,0.9900181,0.001555008,0.008423572,3.2548392e-06
Former British Rapper Reportedly Under Investigation for James Foley Beheading,330,discuss,discuss,discuss,1.0465568e-05,7.551475e-07,0.99998546,3.2910525e-06
Obama administration DENIES congressman's claim that 'at least ten ISIS fighters have been caught coming across the Mexican border in Texas',570,unrelated,unrelated,unrelated,4.9054667e-09,2.9311271e-09,6.4837224e-08,0.9999999
"These egalitarian Lego instructions from the 1970s are pretty cool, but are they real?",2412,unrelated,unrelated,unrelated,1.2330194e-05,4.474849e-06,0.00084907067,0.9991341
Amazon plans a streaming-video alternative,2240,unrelated,unrelated,unrelated,1.0457679e-07,5.086837e-08,7.809277e-07,0.99999905
Nigeria says it has deal with Boko Haram to release kidnapped girls,2139,discuss,discuss,discuss,1.1125419e-05,1.2853117e-05,0.9999758,2.1987215e-07
Real-life Magneto boy 'becomes living magnet' after getting massive electric shock from street lamp,1966,unrelated,unrelated,unrelated,1.7702514e-05,1.9862682e-07,2.1698788e-06,0.99998
US officials: Video shows American's execution,1948,discuss,discuss,discuss,4.245336e-06,5.4372805e-07,0.9980274,0.0019678036
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,214,unrelated,unrelated,unrelated,9.6885806e-08,1.453138e-08,1.0974056e-07,0.99999976
Video messaging service verifies timing of CNN audio recording,714,unrelated,unrelated,unrelated,8.408578e-09,1.7868585e-08,2.1586078e-07,0.99999976
"SMALL METEORITE STRIKES NICARAGUA, GOVERNMENT SAYS",1573,discuss,discuss,discuss,6.930004e-05,1.4101625e-05,0.99991655,7.1179244e-08
"North Korean leader Kim Jong Un had ankle surgery, report says",1177,unrelated,unrelated,unrelated,8.647198e-09,6.646091e-09,3.7706466e-06,0.9999962
Al-Shabab leader who ordered Kenya mall massacre believed killed in US drone attack in Somalia,1610,discuss,discuss,discuss,0.0001997842,0.00041904714,0.9992894,9.17106e-05
"No, a spider (probably) didn't crawl through a man's body for several days",730,unrelated,unrelated,unrelated,3.233877e-07,3.5138118e-08,3.7898425e-07,0.9999993
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",34,unrelated,unrelated,unrelated,1.2929931e-07,1.4073069e-08,2.8707595e-07,0.9999995
Utah man hospitalized after eggnog-chugging competition,2509,unrelated,unrelated,unrelated,4.0769163e-07,3.856611e-08,4.757327e-06,0.99999475
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,840,discuss,discuss,discuss,0.17519866,0.1492483,0.6754992,5.3861648e-05
Journalist James Wright Foley reportedly beheaded by ISIS,2314,unrelated,unrelated,unrelated,1.3518061e-08,1.6235136e-08,8.922192e-06,0.99999106
"Kevin Vickers, Sergeant-At-Arms, Shoots a Shooting Suspect in Ottawa; Called a ‘Hero’",342,unrelated,unrelated,unrelated,1.2347174e-07,4.6867066e-09,8.947458e-08,0.99999976
"No, that high school kid didn't make $72 million trading stocks",409,unrelated,unrelated,unrelated,9.762995e-07,3.111833e-08,6.4315043e-07,0.99999833
Has Ebola infected Isis militants in Mosul?,2003,discuss,discuss,discuss,0.00029702787,9.2802e-05,0.9995714,3.883826e-05
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",2385,unrelated,unrelated,unrelated,5.0702052e-08,3.1946032e-09,8.524811e-07,0.99999905
Report: ISIS Leader Abu Bakr Al-Baghdadi Assassinated In U.S. Airstrike,1255,unrelated,unrelated,unrelated,5.2395727e-08,9.105446e-09,1.5464437e-05,0.9999845
Guantanamo detainee who was swapped in prisoner deal for Bowe Bergdahl 'tried to rejoin 'Al Qaeda',236,unrelated,unrelated,unrelated,7.067501e-08,1.2564542e-09,4.410573e-08,0.9999999
"See How This Homeless Man Spends A Hundred Dollars, And Keep A Tissue Handy [Video]",738,agree,agree,agree,0.9870675,0.010407202,0.0025079513,1.73351e-05
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",2088,unrelated,unrelated,unrelated,1.4360546e-08,9.204888e-09,5.259759e-07,0.9999994
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,991,discuss,discuss,discuss,4.0576247e-06,3.925865e-07,0.9999479,4.765171e-05
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,1103,unrelated,unrelated,unrelated,1.8325481e-07,6.813942e-08,6.9797323e-07,0.99999905
6 Islamist militants killed in US attack in Somalia,524,unrelated,unrelated,unrelated,6.2897765e-10,1.7466029e-08,1.366059e-06,0.99999857
'Spiderman' squished: Perth experts debunk spider burrowing claims,1375,unrelated,unrelated,unrelated,7.342537e-07,5.360804e-07,3.2739513e-07,0.99999845
"Eyewitness: Viral Video That Netted $130K in Donations ""is Bullshit""",676,unrelated,unrelated,unrelated,0.10440709,0.0057852,0.0031466293,0.88666105
"Rodney Constantine, Newfoundland Suspect, Keeps Facebook Pledge To Turn Himself In",1950,unrelated,unrelated,unrelated,1.8844371e-06,6.534822e-08,3.199115e-07,0.99999774
"Gold Apple Watch Edition Could Cost As Much As $1,200",260,unrelated,unrelated,unrelated,5.485528e-08,5.798425e-09,2.6597453e-07,0.99999964
"Brian Williams: No, Our Meteorologist Was Not Peeing on Live TV",1046,agree,agree,discuss,0.38905734,0.058773402,0.5519384,0.00023084547
Dog abandoned at Scotland train station with suitcase,144,unrelated,unrelated,unrelated,8.760964e-07,6.3777286e-08,4.258848e-06,0.99999475
David Haines beheading video confirmed genuine; UK PM Cameron vows to hunt down ISIS 'monsters',2440,agree,agree,agree,0.81565034,0.0037409044,0.17905469,0.0015541022
Kim Jong-un 'Had Surgery on Fractured Ankles',554,discuss,discuss,discuss,2.8681316e-05,3.8665607e-06,0.99995434,1.3074358e-05
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,2093,discuss,discuss,discuss,0.16386384,0.21500485,0.60411614,0.017015185
Axl Rose Found Dead of Sh*tty Hoax Website at Age 52,769,unrelated,unrelated,unrelated,2.9049124e-07,1.3265235e-08,8.422819e-08,0.99999964
ISIL Beheads American Photojournalist in Iraq,704,unrelated,unrelated,unrelated,2.3375504e-05,1.257798e-06,0.000111446,0.99986386
ISIS fighters seize weapons airdrop meant for Kurds,465,agree,agree,agree,0.5880574,0.00018722906,0.4089872,0.0027682236
Homeland Security says terrorists haven't crossed U.S-Mexico border,570,unrelated,unrelated,unrelated,1.3009063e-08,1.0505283e-08,1.3070763e-07,0.9999999
"Canadian woman 'captured by ISIS in Syria' says she is actually fine and still fighting the jihadists, despite kidnap reports",2302,discuss,discuss,agree,0.5221313,0.00020825025,0.44254097,0.035119466
"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",874,agree,agree,agree,0.99388367,0.00018056923,0.0059329793,2.762215e-06
Isis supporters claim US hostage killed in coalition air strike in Syria,493,unrelated,unrelated,unrelated,4.655094e-09,4.5589132e-09,1.0005865e-06,0.99999905
ISIS Executioner 'Jihadi John' Is Named as Mohammed Emwazi,1724,discuss,discuss,agree,0.523948,0.0001341661,0.47590157,1.6238582e-05
Christian Bale will not play Steve Jobs,1364,unrelated,unrelated,unrelated,2.9866868e-07,6.9980004e-08,5.8213878e-08,0.9999995
ISIL allegedly kills US journalist in video,2070,unrelated,unrelated,unrelated,4.6486072e-08,1.5391643e-07,1.4357396e-06,0.99999833
Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau,1408,unrelated,unrelated,unrelated,2.2233698e-08,1.1817465e-08,6.1034693e-06,0.9999939
An audio recording of the Michael Brown shooting has reportedly surfaced,1934,discuss,discuss,discuss,1.11697e-05,1.2102639e-06,0.9999808,6.7666815e-06
"Taibbi takes time out from First Look after “disagreements.” Can I publish our emails now, Matt?",480,unrelated,unrelated,unrelated,0.00056198833,7.6438455e-06,0.00070376653,0.99872655
Reports: Islamic State uses chlorine gas against Iraqi forces,2224,discuss,discuss,discuss,0.0010270113,9.612872e-05,0.99861264,0.00026423924
Video shows ISIL beheading of photojournalist James Foley,874,unrelated,unrelated,unrelated,5.396448e-07,3.1243673e-08,8.3976644e-08,0.9999994
Christian Bale in Talks to Play Steve Jobs (Exclusive),1234,unrelated,unrelated,unrelated,9.868476e-09,1.9223858e-09,4.2590837e-06,0.9999957
"U.S. accidentally delivered weapons to the Islamic State by airdrop, militants say",1363,discuss,discuss,discuss,0.00291422,0.00022520282,0.788444,0.20841661
That Was Fast: Christian Bale Bails on Steve Jobs Biopic,1226,agree,agree,agree,0.74744284,0.04325132,0.20884751,0.00045834042
Comcast Says You Can Keep Your Tor,1280,unrelated,unrelated,unrelated,1.2748857e-08,5.852046e-09,9.821446e-08,0.9999999
Man cut off manhood and threw it in bin after girlfriend dumped him over small penis,714,unrelated,unrelated,unrelated,4.342389e-08,6.23176e-09,7.840538e-07,0.99999917
"Pictured: Heroic sergeant-at-arms, 58, walking through Parliament gun in hand just moments after he killed gunman Michael Zehaf-Bibeau",1400,unrelated,unrelated,unrelated,2.1174542e-07,6.064195e-08,1.2085341e-07,0.99999964
The Guy Who Said a Spider Burrowed Under His Skin? Experts Say…,1888,unrelated,unrelated,unrelated,6.5844226e-08,7.6081264e-08,3.1830932e-06,0.99999666
Saudi fatwa banning snowmen triggers heated debate,1950,unrelated,unrelated,unrelated,1.062888e-06,6.2739045e-09,2.2520241e-07,0.9999987
"Apple Reportedly Preparing 12-inch MacBook Air, Thinner and Lighter than Existing Models",1679,unrelated,unrelated,unrelated,1.2149577e-07,4.2976886e-08,2.4065675e-06,0.9999974
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",45,discuss,discuss,discuss,0.011758092,0.28410205,0.7041311,8.688893e-06
"Everybody Relax, Banksy Wasn’t Arrested And Exposed As A 35-Year-Old Man",1349,unrelated,unrelated,unrelated,0.0011934873,8.646681e-06,0.01451947,0.9842784
NBC weatherman caught urinating in the woods live on air,320,discuss,discuss,agree,0.4828336,0.26389,0.25326708,9.287722e-06
EBay appears to be planning an Apple Watch app,1393,unrelated,unrelated,unrelated,5.3487195e-08,3.1920652e-07,1.0317427e-06,0.99999857
The Arrest of the ISIS Leader's Wife and Son,170,unrelated,unrelated,unrelated,9.935433e-08,8.491487e-08,4.0882755e-06,0.9999957
Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants,1372,disagree,disagree,discuss,0.17101617,0.00049995724,0.8284186,6.533274e-05
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,1715,discuss,discuss,discuss,1.4082535e-06,2.480147e-06,0.9999957,3.4614632e-07
Islamic State claims to have beheaded American journalist,991,discuss,discuss,discuss,1.7178421e-06,9.895209e-07,0.9999801,1.717522e-05
Apple Reportedly Relying More Heavily on Samsung for iPhone 6 and Apple Watch Components,1651,unrelated,unrelated,unrelated,4.363522e-08,1.0117738e-08,4.3658616e-08,0.9999999
"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",2048,discuss,discuss,discuss,0.0001362989,5.141733e-06,0.9998523,6.2204763e-06
SHOCK CLAIM: PGA Golfer Says Tiger Woods Is Suspended For Failed Drug Test,34,unrelated,unrelated,unrelated,2.6851412e-08,1.344404e-09,4.058919e-06,0.99999595
Missing Libyan jetliners raise fears of terror attacks on 9/11,1574,unrelated,unrelated,unrelated,1.1247307e-06,6.9581967e-09,4.8010687e-08,0.9999988
Zack Snyder Responds to Fake Stolen Batmobile Report,734,unrelated,unrelated,unrelated,3.094771e-07,3.1807506e-08,5.319009e-08,0.99999964
Axl Rose Found Dead of Sh*tty Hoax Website at Age 52,2343,unrelated,unrelated,unrelated,5.371976e-08,1.1984052e-08,4.2501423e-08,0.9999999
"North Korean leader Kim Jong-un not missing, just having ankle surgery",2385,unrelated,unrelated,unrelated,9.830476e-08,1.4239474e-08,3.6694993e-07,0.9999995
Are Rumors of the Apple Watch in Feb True?,2523,unrelated,unrelated,unrelated,4.4447322e-08,7.70388e-09,1.3552211e-07,0.99999976
Strange mark turns out to be tropical spider burrowing under vacationer's skin,1210,unrelated,unrelated,unrelated,1.7939199e-08,7.559171e-08,4.457821e-07,0.9999994
Wife and son of Isil leader Abu Bakr al-Baghdadi 'detained at Lebanon border',530,unrelated,unrelated,unrelated,5.8189258e-08,4.5284136e-08,6.621723e-08,0.9999999
Nicaraguan commission on possible meteorite crash presents rock samples,731,unrelated,unrelated,unrelated,2.5184013e-08,2.8697427e-08,9.035546e-06,0.99999094
Dog abandoned at Scottish rail station with suitcase full of belongings  Read more: http://www.ctvnews.ca/world/dog-abandoned-at-scottish-rail-station-with-suitcase-full-of-belongings-1.2175026#ixzz3O9Shc1IO,382,unrelated,unrelated,unrelated,1.991899e-08,7.8629325e-09,4.9984248e-08,0.9999999
"Don't Worry, 'The Breakfast Club' Star Judd Nelson Is Not Dead",1183,unrelated,unrelated,unrelated,1.4503531e-06,1.4020759e-07,2.9103091e-06,0.99999547
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,1721,discuss,discuss,discuss,0.00020319638,2.6742297e-05,0.9997677,2.3532916e-06
Conde Nast's rat problem at One World Trade Centre: From red carpets to rodent droppings,2064,agree,agree,agree,0.71938956,0.00032993092,0.28027374,6.801945e-06
Fence jumper reportedly made it much further into White House than Secret Service said,1916,unrelated,unrelated,unrelated,7.683307e-09,1.2128454e-09,1.9013422e-07,0.99999976
